ano,campeonato,cod_categoria,data_jogo,estadio,estadio_UF,estadio_municipio,hora_jogo,id_campeonato,id_url,num_jogo,publicado,resultado,rodada,time_mandante,time_mandante_UF,time_visitante,time_visitante_UF,url_boletim,url_rdj,url_sumula
02/07/2022,Brasileiro Feminino - Sub-20,56,2022-07-02,SESC Protásio Alves,RS,Porto Alegre,15:00:00,1016,02/07/2022,89,sim,2 X 0  ,1,Internacional,RS,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2022/56101689b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2022/56101689rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2022/56101689se.pdf"""
28/11/2021,Amistoso - Seleção Brasileira Feminina,67,2021-11-28,Arena da Amazônia,AM,Manaus,20:00:00,1000,28/11/2021,6,docNaoPublicado,- x -,5,Brasil,00,Venezuela,,,,
28/11/2021,Amistoso - Seleção Brasileira Feminina,67,2021-11-28,Arena da Amazônia,AM,Manaus,17:00:00,1000,28/11/2021,5,docNaoPublicado,- x -,4,India,,Chile,,,,
25/11/2021,Amistoso - Seleção Brasileira Feminina,67,2021-11-25,Arena da Amazônia,AM,Manaus,21:00:00,1000,25/11/2021,4,docNaoPublicado,- x -,3,Brasil,00,India,,,,
20/09/2021,Amistoso - Seleção Brasileira Feminina,67,2021-09-20,Almeidão,PB,Joao Pessoa,16:00:00,1000,20/09/2021,2,docNaoPublicado,- x -,2,Brasil,00,Argentina,00,,,
17/09/2021,Amistoso - Seleção Brasileira Feminina,67,2021-09-17,Amigão,PB,Campina Grande,16:00:00,1000,17/09/2021,1,docNaoPublicado,- x -,1,Brasil,00,Argentina,00,,,
25/11/2021,Amistoso - Seleção Brasileira Feminina,67,2021-11-25,Arena da Amazônia,AM,Manaus,18:00:00,1000,25/11/2021,3,docNaoPublicado,- x -,1,Chile,,Venezuela,,,,
19/06/2021,Brasileiro Feminino - A1,166,2021-06-19,Luso Brasileiro,RJ,Rio de Janeiro,18:00:00,1016,19/06/2021,105,sim,2 X 3  ,14,Botafogo de Futebol E Regatas,RJ,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016105b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016105rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016105se.pdf"""
20/06/2021,Brasileiro Feminino - A1,166,2021-06-20,SESC Alterosas,MG,Belo Horizonte,17:00:00,1016,20/06/2021,106,sim,4 X 0  ,14,Cruzeiro Esporte Clube,MG,Esporte Clube Bahia,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016106b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016106rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016106se.pdf"""
20/06/2021,Brasileiro Feminino - A1,166,2021-06-20,Marcelo Portugal,SP,Cotia,15:00:00,1016,20/06/2021,107,sim,2 X 0  ,14,São Paulo,SP,Real Brasília,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016107b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016107rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016107se.pdf"""
20/06/2021,Brasileiro Feminino - A1,166,2021-06-20,Beira-Rio,RS,Porto Alegre,20:30:00,1016,20/06/2021,108,sim,2 X 1  ,14,Internacional,RS,Grêmio,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016108b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016108rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016108se.pdf"""
19/06/2021,Brasileiro Feminino - A1,166,2021-06-19,Parque São Jorge,SP,Sao Paulo,20:00:00,1016,19/06/2021,109,sim,5 X 0  ,14,Corinthians,SP,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016109b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016109rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016109se.pdf"""
20/06/2021,Brasileiro Feminino - A1,166,2021-06-20,Allianz Parque,SP,Sao Paulo,19:00:00,1016,20/06/2021,110,sim,8 X 0  ,14,Palmeiras,SP,Associação Napoli Cacadorense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016110b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016110rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016110se.pdf"""
19/06/2021,Brasileiro Feminino - A1,166,2021-06-19,Martins Pereira,SP,Sao Jose dos Campos,15:00:00,1016,19/06/2021,111,sim,0 X 0  ,14,São José Ec,SP,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016111b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016111rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016111se.pdf"""
19/06/2021,Brasileiro Feminino - A1,166,2021-06-19,Estádio da Gávea,RJ,Rio de Janeiro,15:00:00,1016,19/06/2021,112,sim,1 X 0  ,14,Flamengo,RJ,Avaí-kindermann,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016112b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016112rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016112se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Zezinho Magalhães,SP,Jau,15:00:00,1016,06/06/2021,97,sim,1 X 2  ,13,Ferroviária,SP,Grêmio,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101697b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101697rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101697se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Carlos Alberto Costa Neves,SC,Cacador,15:00:00,1016,06/06/2021,98,sim,2 X 1  ,13,Avaí-kindermann,SC,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101698b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101698rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101698se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Defelê ,DF,Brasilia,15:00:00,1016,06/06/2021,99,sim,1 X 0  ,13,Minas Brasilia,DF,Esporte Clube Bahia,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101699b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101699rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101699se.pdf"""
07/06/2021,Brasileiro Feminino - A1,166,2021-06-07,Carlos Alberto Costa Neves,SC,Cacador,15:00:00,1016,07/06/2021,100,sim,1 X 1  ,13,Associação Napoli Cacadorense,SC,Real Brasília,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016100b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016100rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016100se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Parque São Jorge,SP,Sao Paulo,20:00:00,1016,06/06/2021,101,sim,2 X 1  ,13,Corinthians,SP,Cruzeiro Esporte Clube,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016101b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016101rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016101se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Canindé,SP,Sao Paulo,14:00:00,1016,06/06/2021,102,sim,1 X 1  ,13,Palmeiras,SP,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016102b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016102rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016102se.pdf"""
06/06/2021,Brasileiro Feminino - A1,166,2021-06-06,Martins Pereira,SP,Sao Jose dos Campos,15:00:00,1016,06/06/2021,103,sim,1 X 2  ,13,São José Ec,SP,Internacional,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016103b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016103rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016103se.pdf"""
05/06/2021,Brasileiro Feminino - A1,166,2021-06-05,Estádio da Gávea,RJ,Rio de Janeiro,15:00:00,1016,05/06/2021,104,sim,1 X 1  ,13,Flamengo,RJ,Botafogo de Futebol E Regatas,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/1661016104b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016104rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/1661016104se.pdf"""
02/06/2021,Brasileiro Feminino - A1,166,2021-06-02,Nilton Santos,RJ,Rio de Janeiro,15:00:00,1016,02/06/2021,89,sim,1 X 1  ,12,Botafogo de Futebol E Regatas,RJ,São José Ec,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101689b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101689rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101689se.pdf"""
02/06/2021,Brasileiro Feminino - A1,166,2021-06-02,SESC Alterosas,MG,Belo Horizonte,17:00:00,1016,02/06/2021,90,sim,1 X 2  ,12,Cruzeiro Esporte Clube,MG,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101690b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101690rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101690se.pdf"""
03/06/2021,Brasileiro Feminino - A1,166,2021-06-03,Marcelo Portugal,SP,Cotia,18:00:00,1016,03/06/2021,91,sim,1 X 2  ,12,São Paulo,SP,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101691b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101691rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101691se.pdf"""
03/06/2021,Brasileiro Feminino - A1,166,2021-06-03,SESC Protásio Alves,RS,Porto Alegre,15:00:00,1016,03/06/2021,92,sim,2 X 3  ,12,Internacional,RS,Palmeiras,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101692b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101692rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101692se.pdf"""
02/06/2021,Brasileiro Feminino - A1,166,2021-06-02,Pituaçu,BA,Salvador,15:00:00,1016,02/06/2021,93,sim,0 X 2  ,12,Esporte Clube Bahia,BA,Avaí-kindermann,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101693b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101693rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101693se.pdf"""
03/06/2021,Brasileiro Feminino - A1,166,2021-06-03,Defelê,DF,Brasilia,15:00:00,1016,03/06/2021,94,sim,1 X 1  ,12,Real Brasília,DF,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101694b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101694rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101694se.pdf"""
02/06/2021,Brasileiro Feminino - A1,166,2021-06-02,CT Hélio Dourado,RS,Eldorado do Sul,15:00:00,1016,02/06/2021,95,sim,5 X 1  ,12,Grêmio,RS,Associação Napoli Cacadorense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101695b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101695rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101695se.pdf"""
03/06/2021,Brasileiro Feminino - A1,166,2021-06-03,Arena Barueri,SP,Barueri,15:00:00,1016,03/06/2021,96,sim,1 X 2  ,12,Santos Fc,SP,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101696b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101696rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101696se.pdf"""
29/05/2021,Brasileiro Feminino - A1,166,2021-05-29,SESC Protásio Alves,RS,Porto Alegre,20:00:00,1016,29/05/2021,81,sim,1 X 0  ,11,Internacional,RS,Cruzeiro Esporte Clube,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101681b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101681rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101681se.pdf"""
30/05/2021,Brasileiro Feminino - A1,166,2021-05-30,Major Levy Sobrinho,SP,Limeira,15:00:00,1016,30/05/2021,82,sim,2 X 1  ,11,Ferroviária,SP,Botafogo de Futebol E Regatas,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101682b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101682rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101682se.pdf"""
30/05/2021,Brasileiro Feminino - A1,166,2021-05-30,Carlos Alberto Costa Neves,SC,Cacador,15:00:00,1016,30/05/2021,83,sim,0 X 1  ,11,Avaí-kindermann,SC,Associação Napoli Cacadorense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101683b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101683rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101683se.pdf"""
29/05/2021,Brasileiro Feminino - A1,166,2021-05-29,Marcelo Portugal,SP,Cotia,15:00:00,1016,29/05/2021,84,sim,3 X 0  ,11,São Paulo,SP,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101684b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101684rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101684se.pdf"""
31/05/2021,Brasileiro Feminino - A1,166,2021-05-31,José Liberatti,SP,Osasco,15:00:00,1016,31/05/2021,85,sim,3 X 0  ,11,Santos Fc,SP,Real Brasília,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/166101685b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101685rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/166101685se.pdf"""
